UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1399759408,2014-05-10T22:03:28Z,-34.957996,138.601062,0.0,0,85,0,No Data,No Data
1399759409,2014-05-10T22:03:29Z,-34.958004,138.601063,0.0,0,85,0,No Data,No Data
1399759412,2014-05-10T22:03:32Z,-34.958008,138.601071,0.4000000059604645,0,85,0,No Data,No Data
1399759413,2014-05-10T22:03:33Z,-34.958010,138.601073,-0.4000000059604645,0,84,0,No Data,No Data
1399759414,2014-05-10T22:03:34Z,-34.958017,138.601089,0.0,0.001,85,0,No Data,No Data
1399759415,2014-05-10T22:03:35Z,-34.958024,138.601099,0.4000000059604645,0.002,86,0,No Data,No Data
1399759416,2014-05-10T22:03:36Z,-34.958024,138.601110,0.20000000298023224,0.003,87,0,No Data,No Data
1399759417,2014-05-10T22:03:37Z,-34.958024,138.601123,0.20000000298023224,0.005,87,0,No Data,No Data
1399759418,2014-05-10T22:03:38Z,-34.958021,138.601131,0.20000000298023224,0.005,85,0,No Data,No Data
1399759419,2014-05-10T22:03:39Z,-34.958022,138.601122,0.20000000298023224,0.005,83,0,No Data,No Data
1399759420,2014-05-10T22:03:40Z,-34.958024,138.601130,0.20000000298023224,0.006,82,0,No Data,No Data
1399759421,2014-05-10T22:03:41Z,-34.958025,138.601128,0.0,0.006,80,0,No Data,No Data
1399759422,2014-05-10T22:03:42Z,-34.958026,138.601127,0.0,0.006,80,0,No Data,No Data
1399759423,2014-05-10T22:03:43Z,-34.958025,138.601127,0.0,0.006,80,0,No Data,No Data
1399759424,2014-05-10T22:03:44Z,-34.958025,138.601127,0.0,0.006,79,0,No Data,No Data
1399759425,2014-05-10T22:03:45Z,-34.958024,138.601137,0.0,0.007,80,0,No Data,No Data
1399759426,2014-05-10T22:03:46Z,-34.958022,138.601149,-0.20000000298023224,0.008,80,0,No Data,No Data
1399759427,2014-05-10T22:03:47Z,-34.958021,138.601162,0.0,0.009,82,0,No Data,No Data
1399759428,2014-05-10T22:03:48Z,-34.958016,138.601180,0.0,0.011,82,0,No Data,No Data
1399759429,2014-05-10T22:03:49Z,-34.958014,138.601196,0.0,0.012,83,0,No Data,No Data
1399759430,2014-05-10T22:03:50Z,-34.958016,138.601212,-0.20000000298023224,0.014,85,0,No Data,No Data
1399759431,2014-05-10T22:03:51Z,-34.958024,138.601245,-0.4000000059604645,0.017,85,0,No Data,No Data
1399759432,2014-05-10T22:03:52Z,-34.958042,138.601276,-0.6000000238418579,0.02,85,0,No Data,No Data
1399759433,2014-05-10T22:03:53Z,-34.958076,138.601290,-0.4000000059604645,0.024,87,0,No Data,No Data
1399759434,2014-05-10T22:03:54Z,-34.958120,138.601302,-0.20000000298023224,0.029,90,0,No Data,No Data
1399759435,2014-05-10T22:03:55Z,-34.958154,138.601313,-0.20000000298023224,0.033,91,0,No Data,No Data
1399759436,2014-05-10T22:03:56Z,-34.958207,138.601320,0.0,0.039,93,0,No Data,No Data
1399759437,2014-05-10T22:03:57Z,-34.958250,138.601324,0.20000000298023224,0.044,93,0,No Data,No Data
1399759438,2014-05-10T22:03:58Z,-34.958305,138.601333,0.4000000059604645,0.05,95,0,No Data,No Data
1399759439,2014-05-10T22:03:59Z,-34.958350,138.601338,0.6000000238418579,0.055,97,0,No Data,No Data
1399759440,2014-05-10T22:04:00Z,-34.958400,138.601343,0.6000000238418579,0.061,99,0,No Data,No Data
1399759408,2014-05-10T22:03:28Z,-34.957996,138.601062,0.0,0,85,0,No Data,No Data
1399759409,2014-05-10T22:03:29Z,-34.958004,138.601063,0.0,0,85,0,No Data,No Data
1399759412,2014-05-10T22:03:32Z,-34.958008,138.601071,0.4000000059604645,0,85,0,No Data,No Data
1399759413,2014-05-10T22:03:33Z,-34.958010,138.601073,-0.4000000059604645,0,84,0,No Data,No Data
1399759414,2014-05-10T22:03:34Z,-34.958017,138.601089,0.0,0.001,85,0,No Data,No Data
1399759415,2014-05-10T22:03:35Z,-34.958024,138.601099,0.4000000059604645,0.002,86,0,No Data,No Data
1399759416,2014-05-10T22:03:36Z,-34.958024,138.601110,0.20000000298023224,0.003,87,0,No Data,No Data
1399759417,2014-05-10T22:03:37Z,-34.958024,138.601123,0.20000000298023224,0.005,87,0,No Data,No Data
1399759418,2014-05-10T22:03:38Z,-34.958021,138.601131,0.20000000298023224,0.005,85,0,No Data,No Data
1399759419,2014-05-10T22:03:39Z,-34.958022,138.601122,0.20000000298023224,0.005,83,0,No Data,No Data
1399759420,2014-05-10T22:03:40Z,-34.958024,138.601130,0.20000000298023224,0.006,82,0,No Data,No Data
1399759421,2014-05-10T22:03:41Z,-34.958025,138.601128,0.0,0.006,80,0,No Data,No Data
1399759422,2014-05-10T22:03:42Z,-34.958026,138.601127,0.0,0.006,80,0,No Data,No Data
1399759423,2014-05-10T22:03:43Z,-34.958025,138.601127,0.0,0.006,80,0,No Data,No Data
1399759424,2014-05-10T22:03:44Z,-34.958025,138.601127,0.0,0.006,79,0,No Data,No Data
1399759425,2014-05-10T22:03:45Z,-34.958024,138.601137,0.0,0.007,80,0,No Data,No Data
1399759426,2014-05-10T22:03:46Z,-34.958022,138.601149,-0.20000000298023224,0.008,80,0,No Data,No Data
1399759427,2014-05-10T22:03:47Z,-34.958021,138.601162,0.0,0.009,82,0,No Data,No Data
1399759428,2014-05-10T22:03:48Z,-34.958016,138.601180,0.0,0.011,82,0,No Data,No Data
1399759429,2014-05-10T22:03:49Z,-34.958014,138.601196,0.0,0.012,83,0,No Data,No Data
1399759430,2014-05-10T22:03:50Z,-34.958016,138.601212,-0.20000000298023224,0.014,85,0,No Data,No Data
1399759431,2014-05-10T22:03:51Z,-34.958024,138.601245,-0.4000000059604645,0.017,85,0,No Data,No Data
1399759432,2014-05-10T22:03:52Z,-34.958042,138.601276,-0.6000000238418579,0.02,85,0,No Data,No Data
1399759433,2014-05-10T22:03:53Z,-34.958076,138.601290,-0.4000000059604645,0.024,87,0,No Data,No Data
1399759434,2014-05-10T22:03:54Z,-34.958120,138.601302,-0.20000000298023224,0.029,90,0,No Data,No Data
1399759435,2014-05-10T22:03:55Z,-34.958154,138.601313,-0.20000000298023224,0.033,91,0,No Data,No Data
1399759436,2014-05-10T22:03:56Z,-34.958207,138.601320,0.0,0.039,93,0,No Data,No Data
1399759437,2014-05-10T22:03:57Z,-34.958250,138.601324,0.20000000298023224,0.044,93,0,No Data,No Data
1399759438,2014-05-10T22:03:58Z,-34.958305,138.601333,0.4000000059604645,0.05,95,0,No Data,No Data
1399759439,2014-05-10T22:03:59Z,-34.958350,138.601338,0.6000000238418579,0.055,97,0,No Data,No Data
1399759440,2014-05-10T22:04:00Z,-34.958400,138.601343,0.6000000238418579,0.061,99,0,No Data,No Data
1399759441,2014-05-10T22:04:01Z,-34.958451,138.601348,0.800000011920929,0.066,100,0,No Data,No Data
1399759441,2014-05-10T22:04:01Z,-34.958451,138.601348,0.800000011920929,0.066,100,0,No Data,No Data
1399759442,2014-05-10T22:04:02Z,-34.958504,138.601355,0.6000000238418579,0.072,101,0,No Data,No Data
1399759443,2014-05-10T22:04:03Z,-34.958556,138.601359,0.6000000238418579,0.078,103,0,No Data,No Data
1399759444,2014-05-10T22:04:04Z,-34.958607,138.601361,0.6000000238418579,0.084,104,0,No Data,No Data
1399759445,2014-05-10T22:04:05Z,-34.958659,138.601364,0.6000000238418579,0.089,105,0,No Data,No Data
1399759446,2014-05-10T22:04:06Z,-34.958711,138.601365,0.800000011920929,0.095,106,0,No Data,No Data
1399759447,2014-05-10T22:04:07Z,-34.958759,138.601362,1.0,0.101,108,0,No Data,No Data
1399759448,2014-05-10T22:04:08Z,-34.958806,138.601357,1.2000000476837158,0.106,109,0,No Data,No Data
1399759449,2014-05-10T22:04:09Z,-34.958856,138.601358,1.2000000476837158,0.111,110,0,No Data,No Data
1399759450,2014-05-10T22:04:10Z,-34.958907,138.601360,1.0,0.117,112,0,No Data,No Data
1399759451,2014-05-10T22:04:11Z,-34.958963,138.601355,1.0,0.123,113,0,No Data,No Data
1399759452,2014-05-10T22:04:12Z,-34.959009,138.601352,1.2000000476837158,0.128,115,0,No Data,No Data
1399759453,2014-05-10T22:04:13Z,-34.959065,138.601344,1.2000000476837158,0.135,116,0,No Data,No Data
1399759454,2014-05-10T22:04:14Z,-34.959111,138.601338,1.399999976158142,0.14,117,0,No Data,No Data
1399759455,2014-05-10T22:04:15Z,-34.959166,138.601334,1.399999976158142,0.146,118,0,No Data,No Data
1399759456,2014-05-10T22:04:16Z,-34.959213,138.601330,1.399999976158142,0.151,118,0,No Data,No Data
1399759457,2014-05-10T22:04:17Z,-34.959271,138.601326,1.399999976158142,0.157,119,0,No Data,No Data
1399759458,2014-05-10T22:04:18Z,-34.959318,138.601321,1.600000023841858,0.163,120,0,No Data,No Data
1399759459,2014-05-10T22:04:19Z,-34.959377,138.601315,1.600000023841858,0.169,120,0,No Data,No Data
1399759460,2014-05-10T22:04:20Z,-34.959427,138.601311,1.600000023841858,0.175,121,0,No Data,No Data
1399759461,2014-05-10T22:04:21Z,-34.959486,138.601309,1.600000023841858,0.181,121,0,No Data,No Data
1399759462,2014-05-10T22:04:22Z,-34.959536,138.601305,1.600000023841858,0.187,121,0,No Data,No Data
1399759463,2014-05-10T22:04:23Z,-34.959596,138.601306,1.600000023841858,0.194,121,0,No Data,No Data
1399759464,2014-05-10T22:04:24Z,-34.959646,138.601305,1.600000023841858,0.199,122,0,No Data,No Data
1399759465,2014-05-10T22:04:25Z,-34.959708,138.601302,1.7999999523162842,0.206,122,0,No Data,No Data
1399759466,2014-05-10T22:04:26Z,-34.959758,138.601302,2.0,0.212,123,0,No Data,No Data
1399759467,2014-05-10T22:04:27Z,-34.959818,138.601304,1.7999999523162842,0.218,123,0,No Data,No Data
1399759468,2014-05-10T22:04:28Z,-34.959870,138.601306,1.7999999523162842,0.224,124,0,No Data,No Data
1399759469,2014-05-10T22:04:29Z,-34.959928,138.601310,2.0,0.231,125,0,No Data,No Data
1399759470,2014-05-10T22:04:30Z,-34.959980,138.601314,2.0,0.236,126,0,No Data,No Data
1399759471,2014-05-10T22:04:31Z,-34.960041,138.601319,2.0,0.243,126,0,No Data,No Data
1399759472,2014-05-10T22:04:32Z,-34.960092,138.601323,2.0,0.249,127,0,No Data,No Data
1399759473,2014-05-10T22:04:33Z,-34.960145,138.601328,2.0,0.255,127,0,No Data,No Data
1399759474,2014-05-10T22:04:34Z,-34.960200,138.601335,2.0,0.261,128,0,No Data,No Data
1399759475,2014-05-10T22:04:35Z,-34.960246,138.601343,1.7999999523162842,0.266,128,0,No Data,No Data
1399759476,2014-05-10T22:04:36Z,-34.960306,138.601354,2.0,0.273,128,0,No Data,No Data
1399759477,2014-05-10T22:04:37Z,-34.960356,138.601364,2.0,0.278,128,0,No Data,No Data
1399759478,2014-05-10T22:04:38Z,-34.960412,138.601369,2.200000047683716,0.284,128,0,No Data,No Data
1399759442,2014-05-10T22:04:02Z,-34.958504,138.601355,0.6000000238418579,0.072,101,0,No Data,No Data
1399759443,2014-05-10T22:04:03Z,-34.958556,138.601359,0.6000000238418579,0.078,103,0,No Data,No Data
1399759444,2014-05-10T22:04:04Z,-34.958607,138.601361,0.6000000238418579,0.084,104,0,No Data,No Data
1399759445,2014-05-10T22:04:05Z,-34.958659,138.601364,0.6000000238418579,0.089,105,0,No Data,No Data
1399759446,2014-05-10T22:04:06Z,-34.958711,138.601365,0.800000011920929,0.095,106,0,No Data,No Data
1399759447,2014-05-10T22:04:07Z,-34.958759,138.601362,1.0,0.101,108,0,No Data,No Data
1399759448,2014-05-10T22:04:08Z,-34.958806,138.601357,1.2000000476837158,0.106,109,0,No Data,No Data
1399759449,2014-05-10T22:04:09Z,-34.958856,138.601358,1.2000000476837158,0.111,110,0,No Data,No Data
1399759450,2014-05-10T22:04:10Z,-34.958907,138.601360,1.0,0.117,112,0,No Data,No Data
1399759451,2014-05-10T22:04:11Z,-34.958963,138.601355,1.0,0.123,113,0,No Data,No Data
1399759452,2014-05-10T22:04:12Z,-34.959009,138.601352,1.2000000476837158,0.128,115,0,No Data,No Data
1399759453,2014-05-10T22:04:13Z,-34.959065,138.601344,1.2000000476837158,0.135,116,0,No Data,No Data
1399759454,2014-05-10T22:04:14Z,-34.959111,138.601338,1.399999976158142,0.14,117,0,No Data,No Data
1399759455,2014-05-10T22:04:15Z,-34.959166,138.601334,1.399999976158142,0.146,118,0,No Data,No Data
1399759456,2014-05-10T22:04:16Z,-34.959213,138.601330,1.399999976158142,0.151,118,0,No Data,No Data
1399759457,2014-05-10T22:04:17Z,-34.959271,138.601326,1.399999976158142,0.157,119,0,No Data,No Data
1399759458,2014-05-10T22:04:18Z,-34.959318,138.601321,1.600000023841858,0.163,120,0,No Data,No Data
1399759459,2014-05-10T22:04:19Z,-34.959377,138.601315,1.600000023841858,0.169,120,0,No Data,No Data
1399759460,2014-05-10T22:04:20Z,-34.959427,138.601311,1.600000023841858,0.175,121,0,No Data,No Data
1399759461,2014-05-10T22:04:21Z,-34.959486,138.601309,1.600000023841858,0.181,121,0,No Data,No Data
1399759462,2014-05-10T22:04:22Z,-34.959536,138.601305,1.600000023841858,0.187,121,0,No Data,No Data
1399759463,2014-05-10T22:04:23Z,-34.959596,138.601306,1.600000023841858,0.194,121,0,No Data,No Data
1399759464,2014-05-10T22:04:24Z,-34.959646,138.601305,1.600000023841858,0.199,122,0,No Data,No Data
1399759465,2014-05-10T22:04:25Z,-34.959708,138.601302,1.7999999523162842,0.206,122,0,No Data,No Data
1399759466,2014-05-10T22:04:26Z,-34.959758,138.601302,2.0,0.212,123,0,No Data,No Data
1399759467,2014-05-10T22:04:27Z,-34.959818,138.601304,1.7999999523162842,0.218,123,0,No Data,No Data
1399759479,2014-05-10T22:04:39Z,-34.960461,138.601380,2.4000000953674316,0.29,128,0,No Data,No Data
1399759480,2014-05-10T22:04:40Z,-34.960499,138.601419,2.200000047683716,0.295,128,0,No Data,No Data
1399759481,2014-05-10T22:04:41Z,-34.960529,138.601469,2.0,0.301,128,0,No Data,No Data
1399759482,2014-05-10T22:04:42Z,-34.960520,138.601537,2.0,0.307,128,0,No Data,No Data
1399759483,2014-05-10T22:04:43Z,-34.960519,138.601596,2.200000047683716,0.313,128,0,No Data,No Data
1399759484,2014-05-10T22:04:44Z,-34.960510,138.601671,2.5999999046325684,0.319,128,0,No Data,No Data
1399759485,2014-05-10T22:04:45Z,-34.960506,138.601734,2.5999999046325684,0.325,128,0,No Data,No Data
1399759486,2014-05-10T22:04:46Z,-34.960505,138.601812,2.799999952316284,0.332,128,0,No Data,No Data
1399759487,2014-05-10T22:04:47Z,-34.960503,138.601879,2.799999952316284,0.338,128,0,No Data,No Data
1399759488,2014-05-10T22:04:48Z,-34.960496,138.601959,2.799999952316284,0.346,128,0,No Data,No Data
1399759489,2014-05-10T22:04:49Z,-34.960494,138.602026,2.5999999046325684,0.352,128,0,No Data,No Data
1399759490,2014-05-10T22:04:50Z,-34.960517,138.602096,2.799999952316284,0.359,128,0,No Data,No Data
1399759491,2014-05-10T22:04:51Z,-34.960558,138.602140,2.799999952316284,0.365,129,0,No Data,No Data
1399759492,2014-05-10T22:04:52Z,-34.960602,138.602172,3.0,0.37,129,0,No Data,No Data
1399759493,2014-05-10T22:04:53Z,-34.960664,138.602175,3.0,0.377,129,0,No Data,No Data
1399759497,2014-05-10T22:04:57Z,-34.960947,138.602204,2.799999952316284,0.409,131,0,No Data,No Data
1399759499,2014-05-10T22:04:59Z,-34.961048,138.602206,3.4000000953674316,0.42,132,0,No Data,No Data
1399759500,2014-05-10T22:05:00Z,-34.961106,138.602208,3.799999952316284,0.426,132,0,No Data,No Data
1399759501,2014-05-10T22:05:01Z,-34.961164,138.602210,3.4000000953674316,0.433,132,0,No Data,No Data
1399759502,2014-05-10T22:05:02Z,-34.961221,138.602210,3.4000000953674316,0.439,132,0,No Data,No Data
1399759503,2014-05-10T22:05:03Z,-34.961276,138.602215,3.4000000953674316,0.445,133,0,No Data,No Data
1399759504,2014-05-10T22:05:04Z,-34.961334,138.602216,3.4000000953674316,0.452,133,0,No Data,No Data
1399759505,2014-05-10T22:05:05Z,-34.961392,138.602221,3.4000000953674316,0.458,133,0,No Data,No Data
1399759506,2014-05-10T22:05:06Z,-34.961451,138.602225,3.5999999046325684,0.465,132,0,No Data,No Data
1399759507,2014-05-10T22:05:07Z,-34.961509,138.602230,3.5999999046325684,0.471,133,0,No Data,No Data
1399759508,2014-05-10T22:05:08Z,-34.961566,138.602235,3.799999952316284,0.477,132,0,No Data,No Data
1399759509,2014-05-10T22:05:09Z,-34.961625,138.602240,3.799999952316284,0.484,133,0,No Data,No Data
1399759510,2014-05-10T22:05:10Z,-34.961683,138.602243,3.799999952316284,0.49,132,0,No Data,No Data
1399759511,2014-05-10T22:05:11Z,-34.961740,138.602249,4.0,0.497,133,0,No Data,No Data
1399759512,2014-05-10T22:05:12Z,-34.961800,138.602254,4.0,0.503,132,0,No Data,No Data
1399759513,2014-05-10T22:05:13Z,-34.961858,138.602260,4.400000095367432,0.51,133,0,No Data,No Data
1399759514,2014-05-10T22:05:14Z,-34.961915,138.602261,4.400000095367432,0.516,133,0,No Data,No Data
1399759515,2014-05-10T22:05:15Z,-34.961975,138.602266,4.599999904632568,0.523,133,0,No Data,No Data
1399759516,2014-05-10T22:05:16Z,-34.962033,138.602268,4.400000095367432,0.529,133,0,No Data,No Data
1399759517,2014-05-10T22:05:17Z,-34.962090,138.602270,4.199999809265137,0.536,134,0,No Data,No Data
1399759518,2014-05-10T22:05:18Z,-34.962145,138.602275,4.199999809265137,0.542,134,0,No Data,No Data
1399759519,2014-05-10T22:05:19Z,-34.962200,138.602278,4.199999809265137,0.548,135,0,No Data,No Data
1399759520,2014-05-10T22:05:20Z,-34.962255,138.602283,4.599999904632568,0.554,135,0,No Data,No Data
1399759521,2014-05-10T22:05:21Z,-34.962305,138.602287,4.599999904632568,0.559,135,0,No Data,No Data
1399759522,2014-05-10T22:05:22Z,-34.962361,138.602289,4.599999904632568,0.566,136,0,No Data,No Data
1399759523,2014-05-10T22:05:23Z,-34.962418,138.602292,4.599999904632568,0.572,136,0,No Data,No Data
1399759524,2014-05-10T22:05:24Z,-34.962474,138.602294,5.0,0.578,136,0,No Data,No Data
1399759468,2014-05-10T22:04:28Z,-34.959870,138.601306,1.7999999523162842,0.224,124,0,No Data,No Data
1399759469,2014-05-10T22:04:29Z,-34.959928,138.601310,2.0,0.231,125,0,No Data,No Data
1399759470,2014-05-10T22:04:30Z,-34.959980,138.601314,2.0,0.236,126,0,No Data,No Data
1399759471,2014-05-10T22:04:31Z,-34.960041,138.601319,2.0,0.243,126,0,No Data,No Data
1399759472,2014-05-10T22:04:32Z,-34.960092,138.601323,2.0,0.249,127,0,No Data,No Data
1399759473,2014-05-10T22:04:33Z,-34.960145,138.601328,2.0,0.255,127,0,No Data,No Data
1399759474,2014-05-10T22:04:34Z,-34.960200,138.601335,2.0,0.261,128,0,No Data,No Data
1399759475,2014-05-10T22:04:35Z,-34.960246,138.601343,1.7999999523162842,0.266,128,0,No Data,No Data
1399759476,2014-05-10T22:04:36Z,-34.960306,138.601354,2.0,0.273,128,0,No Data,No Data
1399759477,2014-05-10T22:04:37Z,-34.960356,138.601364,2.0,0.278,128,0,No Data,No Data
1399759478,2014-05-10T22:04:38Z,-34.960412,138.601369,2.200000047683716,0.284,128,0,No Data,No Data
1399759479,2014-05-10T22:04:39Z,-34.960461,138.601380,2.4000000953674316,0.29,128,0,No Data,No Data
1399759480,2014-05-10T22:04:40Z,-34.960499,138.601419,2.200000047683716,0.295,128,0,No Data,No Data
1399759481,2014-05-10T22:04:41Z,-34.960529,138.601469,2.0,0.301,128,0,No Data,No Data
1399759482,2014-05-10T22:04:42Z,-34.960520,138.601537,2.0,0.307,128,0,No Data,No Data
1399759483,2014-05-10T22:04:43Z,-34.960519,138.601596,2.200000047683716,0.313,128,0,No Data,No Data
1399759484,2014-05-10T22:04:44Z,-34.960510,138.601671,2.5999999046325684,0.319,128,0,No Data,No Data
1399759485,2014-05-10T22:04:45Z,-34.960506,138.601734,2.5999999046325684,0.325,128,0,No Data,No Data
1399759486,2014-05-10T22:04:46Z,-34.960505,138.601812,2.799999952316284,0.332,128,0,No Data,No Data
1399759487,2014-05-10T22:04:47Z,-34.960503,138.601879,2.799999952316284,0.338,128,0,No Data,No Data
1399759488,2014-05-10T22:04:48Z,-34.960496,138.601959,2.799999952316284,0.346,128,0,No Data,No Data
1399759489,2014-05-10T22:04:49Z,-34.960494,138.602026,2.5999999046325684,0.352,128,0,No Data,No Data
1399759490,2014-05-10T22:04:50Z,-34.960517,138.602096,2.799999952316284,0.359,128,0,No Data,No Data
1399759491,2014-05-10T22:04:51Z,-34.960558,138.602140,2.799999952316284,0.365,129,0,No Data,No Data
1399759492,2014-05-10T22:04:52Z,-34.960602,138.602172,3.0,0.37,129,0,No Data,No Data
1399759493,2014-05-10T22:04:53Z,-34.960664,138.602175,3.0,0.377,129,0,No Data,No Data
1399759497,2014-05-10T22:04:57Z,-34.960947,138.602204,2.799999952316284,0.409,131,0,No Data,No Data
1399759499,2014-05-10T22:04:59Z,-34.961048,138.602206,3.4000000953674316,0.42,132,0,No Data,No Data
1399759500,2014-05-10T22:05:00Z,-34.961106,138.602208,3.799999952316284,0.426,132,0,No Data,No Data
1399759501,2014-05-10T22:05:01Z,-34.961164,138.602210,3.4000000953674316,0.433,132,0,No Data,No Data
1399759502,2014-05-10T22:05:02Z,-34.961221,138.602210,3.4000000953674316,0.439,132,0,No Data,No Data
1399759503,2014-05-10T22:05:03Z,-34.961276,138.602215,3.4000000953674316,0.445,133,0,No Data,No Data
1399759504,2014-05-10T22:05:04Z,-34.961334,138.602216,3.4000000953674316,0.452,133,0,No Data,No Data
1399759505,2014-05-10T22:05:05Z,-34.961392,138.602221,3.4000000953674316,0.458,133,0,No Data,No Data
1399759506,2014-05-10T22:05:06Z,-34.961451,138.602225,3.5999999046325684,0.465,132,0,No Data,No Data
1399759507,2014-05-10T22:05:07Z,-34.961509,138.602230,3.5999999046325684,0.471,133,0,No Data,No Data
1399759508,2014-05-10T22:05:08Z,-34.961566,138.602235,3.799999952316284,0.477,132,0,No Data,No Data
1399759509,2014-05-10T22:05:09Z,-34.961625,138.602240,3.799999952316284,0.484,133,0,No Data,No Data
1399759510,2014-05-10T22:05:10Z,-34.961683,138.602243,3.799999952316284,0.49,132,0,No Data,No Data
1399759511,2014-05-10T22:05:11Z,-34.961740,138.602249,4.0,0.497,133,0,No Data,No Data
1399759512,2014-05-10T22:05:12Z,-34.961800,138.602254,4.0,0.503,132,0,No Data,No Data
1399759525,2014-05-10T22:05:25Z,-34.962529,138.602296,5.0,0.584,137,0,No Data,No Data
1399759526,2014-05-10T22:05:26Z,-34.962586,138.602300,5.0,0.591,137,0,No Data,No Data
1399759527,2014-05-10T22:05:27Z,-34.962642,138.602304,5.199999809265137,0.597,137,0,No Data,No Data
1399759528,2014-05-10T22:05:28Z,-34.962700,138.602307,5.400000095367432,0.603,137,0,No Data,No Data
1399759529,2014-05-10T22:05:29Z,-34.962759,138.602308,5.599999904632568,0.61,137,0,No Data,No Data
1399759530,2014-05-10T22:05:30Z,-34.962817,138.602313,5.599999904632568,0.616,137,0,No Data,No Data
1399759531,2014-05-10T22:05:31Z,-34.962873,138.602316,5.599999904632568,0.623,137,0,No Data,No Data
1399759532,2014-05-10T22:05:32Z,-34.962931,138.602319,5.400000095367432,0.629,138,0,No Data,No Data
1399759533,2014-05-10T22:05:33Z,-34.962988,138.602321,5.800000190734863,0.635,138,0,No Data,No Data
1399759534,2014-05-10T22:05:34Z,-34.963045,138.602323,6.0,0.642,138,0,No Data,No Data
1399759535,2014-05-10T22:05:35Z,-34.963103,138.602326,5.800000190734863,0.648,138,0,No Data,No Data
1399759536,2014-05-10T22:05:36Z,-34.963160,138.602329,5.800000190734863,0.654,138,0,No Data,No Data
1399759537,2014-05-10T22:05:37Z,-34.963215,138.602335,6.0,0.661,138,0,No Data,No Data
1399759538,2014-05-10T22:05:38Z,-34.963273,138.602340,6.199999809265137,0.667,138,0,No Data,No Data
1399759539,2014-05-10T22:05:39Z,-34.963330,138.602343,6.400000095367432,0.673,139,0,No Data,No Data
1399759540,2014-05-10T22:05:40Z,-34.963390,138.602346,6.400000095367432,0.68,139,0,No Data,No Data
1399759541,2014-05-10T22:05:41Z,-34.963448,138.602351,6.400000095367432,0.686,139,0,No Data,No Data
1399759542,2014-05-10T22:05:42Z,-34.963504,138.602354,6.199999809265137,0.693,140,0,No Data,No Data
1399759543,2014-05-10T22:05:43Z,-34.963563,138.602358,6.199999809265137,0.699,140,0,No Data,No Data
1399759544,2014-05-10T22:05:44Z,-34.963617,138.602360,6.199999809265137,0.705,140,0,No Data,No Data
1399759545,2014-05-10T22:05:45Z,-34.963673,138.602368,6.199999809265137,0.712,140,0,No Data,No Data
1399759546,2014-05-10T22:05:46Z,-34.963729,138.602372,6.599999904632568,0.718,140,0,No Data,No Data
1399759547,2014-05-10T22:05:47Z,-34.963785,138.602377,6.599999904632568,0.724,141,0,No Data,No Data
1399759548,2014-05-10T22:05:48Z,-34.963841,138.602381,6.800000190734863,0.73,140,0,No Data,No Data
1399759549,2014-05-10T22:05:49Z,-34.963897,138.602385,7.0,0.736,141,0,No Data,No Data
1399759550,2014-05-10T22:05:50Z,-34.963954,138.602390,7.0,0.743,140,0,No Data,No Data
1399759551,2014-05-10T22:05:51Z,-34.964012,138.602395,6.800000190734863,0.749,140,0,No Data,No Data
1399759552,2014-05-10T22:05:52Z,-34.964071,138.602396,6.800000190734863,0.756,140,0,No Data,No Data
1399759553,2014-05-10T22:05:53Z,-34.964128,138.602397,7.0,0.762,140,0,No Data,No Data
1399759554,2014-05-10T22:05:54Z,-34.964187,138.602400,7.0,0.769,140,0,No Data,No Data
1399759555,2014-05-10T22:05:55Z,-34.964246,138.602405,7.199999809265137,0.775,140,0,No Data,No Data
1399759556,2014-05-10T22:05:56Z,-34.964302,138.602407,7.199999809265137,0.781,141,0,No Data,No Data
1399759557,2014-05-10T22:05:57Z,-34.964359,138.602412,7.400000095367432,0.788,141,0,No Data,No Data
1399759558,2014-05-10T22:05:58Z,-34.964417,138.602414,7.400000095367432,0.794,140,0,No Data,No Data
1399759559,2014-05-10T22:05:59Z,-34.964477,138.602418,7.599999904632568,0.801,140,0,No Data,No Data
1399759560,2014-05-10T22:06:00Z,-34.964536,138.602421,7.599999904632568,0.807,140,0,No Data,No Data
1399759561,2014-05-10T22:06:01Z,-34.964594,138.602426,7.599999904632568,0.814,139,0,No Data,No Data
1399759562,2014-05-10T22:06:02Z,-34.964655,138.602424,7.800000190734863,0.821,139,0,No Data,No Data
1399759563,2014-05-10T22:06:03Z,-34.964714,138.602426,7.800000190734863,0.827,139,0,No Data,No Data
1399759564,2014-05-10T22:06:04Z,-34.964771,138.602427,7.800000190734863,0.833,139,0,No Data,No Data
1399759565,2014-05-10T22:06:05Z,-34.964830,138.602420,7.800000190734863,0.84,139,0,No Data,No Data
1399759513,2014-05-10T22:05:13Z,-34.961858,138.602260,4.400000095367432,0.51,133,0,No Data,No Data
1399759514,2014-05-10T22:05:14Z,-34.961915,138.602261,4.400000095367432,0.516,133,0,No Data,No Data
1399759515,2014-05-10T22:05:15Z,-34.961975,138.602266,4.599999904632568,0.523,133,0,No Data,No Data
1399759516,2014-05-10T22:05:16Z,-34.962033,138.602268,4.400000095367432,0.529,133,0,No Data,No Data
1399759517,2014-05-10T22:05:17Z,-34.962090,138.602270,4.199999809265137,0.536,134,0,No Data,No Data
1399759518,2014-05-10T22:05:18Z,-34.962145,138.602275,4.199999809265137,0.542,134,0,No Data,No Data
